662,Casa en Venta en  Fracc. Palma Real,2690000,3,249,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-fracc-palma-real-143.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/647adaa013290b.jpg,25.5768,-103.377,8,10803.2
663,Casa en Venta en PALMA REAL,2590000,3,250,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-palma-real-122.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ac57d9a3edf502.jpg,25.5768,-103.377,8,10360
664,Casa en Venta en PALMA REAL,2175000,3,237,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-palma-real-147.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2c7ce16a7d76e5.jpg,25.5768,-103.377,8,9177.21
665,Casa en Venta en Residencial Palma Real,2980000,3,260,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-residencial-palma-real-124.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/cc7e6d8de30be1.jpg,25.5768,-103.377,8,11461.5
666,Casa en Venta en Residencial Palma Real,2550000,3,232,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-residencial-palma-real-85.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/48347fb511552b.jpg,25.5768,-103.377,8,10991.4
667,CASA EN VENTA EN VINEDOS TORREON COAHUILA,1960000,3,172,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-vinedos-torreon-coahuila-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/287a3da85cc563.jpg,25.5768,-103.377,8,11395.3
668,Casa en Venta en Residencial Palma Real,2700000,4,256,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-residencial-palma-real-128.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/798ffd3683f3c9.jpg,25.5768,-103.377,8,10546.9
669,CASA EN VENTA EN PALMA REAL,2450000,3,240,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-palma-real-172.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0a57d20e4e8bdb.jpg,25.5768,-103.377,8,10208.3
670,"Casa en Venta en Palma Real, Vinedos",2300000,4,208,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-palma-real-vinedos-71.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/523f432acaefe0.jpg,25.5768,-103.377,8,11057.7
671,"Casa en Venta, Torreon, Coahuila de Zaragoza",2350000,4,242,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-torreon-coahuila-de-zaragoza-637.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7c4de5bc0f9f15.jpg,25.5768,-103.377,8,9710.74
672,Casa en Venta en Residencial Palma Real,2210000,3,235,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-residencial-palma-real-30.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/01d6c26163df17.jpg,25.5768,-103.377,8,9404.25
673,Casa en Venta en Residencial Palma Real,1795000,3,148,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-residencial-palma-real-120.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ca182828ffad9f.jpg,25.5768,-103.377,8,12128.4
674,Casa en Venta en  Fracc. Palma Real,2680000,3,265,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-fracc-palma-real-134.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1c7d505d3fdbb5.jpg,25.5768,-103.377,8,10113.2
675,Casa en Venta en Residencial Palma Real,2290000,3,176,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-residencial-palma-real-127.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a98eb4a261944d.jpg,25.5768,-103.377,8,13011.4
676,Casa en Venta en Residencial Palma Real,2750000,3,245,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-residencial-palma-real-130.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e57678dcd73187.jpg,25.5768,-103.377,8,11224.5
677,Casa en Venta en PALMA REAL,2160000,3,179,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-palma-real-164.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d44057f3bf5597.jpg,25.5768,-103.377,8,12067
678,CASA EN VENTA EN PALMA REAL,2175000,3,237,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-palma-real-190.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/14899604ea0519.jpg,25.5768,-103.377,8,9177.21
679,Casa en Venta en Residencial Palma Real,2100000,3,185,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-residencial-palma-real-74.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/10b6a35d5b5d3d.jpg,25.5768,-103.377,8,11351.4
680,Casa en Venta en  Palma Real Vinedos,2350000,3,187,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-palma-real-vinedos-63.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ae86326a308320.jpg,25.5768,-103.377,8,12566.8
681,Casa en Venta en PALMA REAL,2600000,3,220,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-palma-real-167.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ce5a507d7c002a.jpg,25.5768,-103.377,8,11818.2
682,Casa en Venta en Residencial Palma Real,2650000,4,232,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-residencial-palma-real-137.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/09713fbe948002.jpg,25.5768,-103.377,8,11422.4
683,Casa en Venta en Residencial Palma Real,2400000,3,176,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-residencial-palma-real-138.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/4bf539a736bccd.jpg,25.5768,-103.377,8,13636.4
684,Casa en Venta en  Palma Real Vinedos,1750000,2,141,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-palma-real-vinedos-76.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ab74d3cf6baa6b.jpg,25.5768,-103.377,8,12411.3
685,Casa en Venta en  Fracc. Palma Real,2175000,3,226,"Palma Real, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-fracc-palma-real-194.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2ff7b09392d003.jpg,25.5768,-103.377,8,9623.89
686,"Casa unica en Venta, Quinta del Rosario, Quintas San Isidro",4920000,3,458,"Quintas San Isidro, Torreon",https://www.lamudi.com.mx/casa-unica-en-venta-quinta-del-rosario-quintas-san-isidro.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/55dd0e55782e99.jpg,25.5737,-103.41,8,10742.4
687,"VENTA DE CASA EN  QUINTAS SAN ISIDRO, FRACCIONAMIENTO CERRADO.",2200000,3,232,"Quintas San Isidro, Torreon",https://www.lamudi.com.mx/venta-de-casa-en-quintas-san-isidro-fraccionamiento-cerrado.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9c07b66e4068f0.jpg,25.5737,-103.41,8,9482.76
688,Casa en Venta en Quintas San Isidro,2400000,3,180,"Quintas San Isidro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-quintas-san-isidro-28.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7595b814cdd67a.jpg,25.5737,-103.41,8,13333.3
689,CASA EN VENTA EN QUINTAS SAN ISIDRO TORREON,5326125,3,380,"Quintas San Isidro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-quintas-san-isidro-torreon-19.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/766d2381610516.jpg,25.5737,-103.41,8,14016.1
690,CASA EN VENTA EN QUINTAS SAN ISIDRO TORREON,5236635,3,370,"Quintas San Isidro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-quintas-san-isidro-torreon-22.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/61e6db09298905.jpg,25.5737,-103.41,8,14153.1
691,Casa en Venta en Quintas San Isidro,2200000,3,267,"Quintas San Isidro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-quintas-san-isidro-34.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/cf99410998d985.jpg,25.5737,-103.41,8,8239.7
692,VENTA DE CASA EN TORREON CENTRO,1960000,6,284,"Torreon Centro, Torreon",https://www.lamudi.com.mx/venta-de-casa-en-torreon-centro.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/4d9706b21036ce.jpg,25.5429,-103.451,8,6901.41
693,CASA  EN VENTA  COLONIA CENTRO,1820000,4,213,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-colonia-centro-17.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ffb76ab167ca1f.jpg,25.5429,-103.451,8,8544.6
694,CASA EN VENTA COMPLETAMENTE EQUIPADA EN FRACCIONAMIENTO ALMERAS. Torreon,3400000,3,270,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-completamente-equipada-en-fraccionamiento-almeras-torreon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d60fbc51f963c0.jpg,25.5429,-103.451,8,12592.6
695,Casa en Venta Presidente Carranza Torreon,2500000,4,159,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-presidente-carranza-torreon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9231acd947ebb3.jpg,25.5429,-103.451,8,15723.3
696,"Venta de casa residencial, en las Villas del Cardenchal, Torreon, Coahuila",9350000,3,408,"Torreon Centro, Torreon",https://www.lamudi.com.mx/venta-de-casa-residencial-en-las-villas-del-cardenchal-torreon-coahuila.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/bb25379d229b3f.jpg,25.5429,-103.451,8,22916.7
697,"Casa Nueva en Venta en Hacienda Andalucia, Hacienda El Rosario, Torreon, Coahuila",3700000,3,313,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-nueva-en-venta-en-hacienda-andalucia-hacienda-el-rosario-torreon-coahuila.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6c3fcea4f9eaa2.jpg,25.5429,-103.451,8,11821.1
698,Casa en Venta en Las Villas del Cardenchal,8400000,4,450,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-las-villas-del-cardenchal.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6e09a1c771c70b.jpg,25.5429,-103.451,8,18666.7
699,Casa en Venta en Villa de las Palmas,2500000,3,168,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-villa-de-las-palmas-268.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/59637c346c1a04.jpg,25.5429,-103.451,8,14881
700,Casa en Venta en La Toscana Residencial,2950000,3,228,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-la-toscana-residencial-28.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/106a2ed3b487fe.jpg,25.5429,-103.451,8,12938.6
701,Casa en Venta en Puerta de Hierro,1550000,3,154,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-puerta-de-hierro-98.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/231fdfee6d3d19.jpg,25.5429,-103.451,8,10064.9
702,Casa en Venta en Los Almendros,1616000,3,120,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-los-almendros-34.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/dbf67634ceb3ea.jpg,25.5429,-103.451,8,13466.7
703,Casa en Venta en Puerta de Hierro,1550000,3,154,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-puerta-de-hierro-97.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b619c2016d8659.jpg,25.5429,-103.451,8,10064.9
704,Casa en Venta en Fraccionamiento Almeras,4300000,3,371,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-fraccionamiento-almeras-11.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c94a5b50afbe29.jpg,25.5429,-103.451,8,11590.3
705,Casa en Venta en Los Almendros,1731000,3,132,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-los-almendros-35.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c1adb553b0cd65.jpg,25.5429,-103.451,8,13113.6
706,Casa en Venta en Villa de las Palmas,2050000,2,150,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-villa-de-las-palmas-265.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8caac95c9d34c8.jpg,25.5429,-103.451,8,13666.7
707,Casa en Venta en Villa de las Palmas,2400000,4,221,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-villa-de-las-palmas-266.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/4936f576f12c5c.jpg,25.5429,-103.451,8,10859.7
708,Casa en Venta en Torreon Centro,3500000,4,394,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-torreon-centro-112.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e558da41550be4.jpg,25.5429,-103.451,8,8883.25
709,Casa en Venta en Villa de las Palmas,1935000,3,187,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-villa-de-las-palmas-263.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e268d1fc49528d.jpg,25.5429,-103.451,8,10347.6
710,Casa en Venta en Villa de las Palmas,2349000,3,224,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-villa-de-las-palmas-264.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/06639e7da1e34f.jpg,25.5429,-103.451,8,10486.6
711,Casa en Venta en Los Almendros,1850000,3,162,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-los-almendros-32.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6284a55ad67dc4.jpg,25.5429,-103.451,8,11419.8
712,Casa en Venta en Quintas del Palmar,1950000,3,195,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-quintas-del-palmar-9.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f913dad1a9bf61.jpg,25.5429,-103.451,8,10000
713,Casa en Venta en Villa de las Palmas,2350000,3,201,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-villa-de-las-palmas-267.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/957d9bae842f18.jpg,25.5429,-103.451,8,11691.5
714,"CASA EN VENTA EN HACIENDA SAN JOSE, TORREON",3975128,2,235,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-hacienda-san-jose-torreon-42.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7cfe47d677679d.jpg,25.5429,-103.451,8,16915.4
715,Casa en Venta en La Toscana Residencial,3000000,4,260,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-la-toscana-residencial-27.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6074a553af380b.jpg,25.5429,-103.451,8,11538.5
716,Casa en Venta en Hacienda San Jose,4500000,3,350,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-hacienda-san-jose-34.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c8bf7974e8b835.jpg,25.5429,-103.451,8,12857.1
717,Casa en Venta en Fracc. Hacienda San Jose,4650000,3,294,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-fracc-hacienda-san-jose-31.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/dc482e4a2b3cd5.jpg,25.5429,-103.451,8,15816.3
718,Casa en Venta en Los Almendros II,1566000,3,120,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-los-almendros-ii-11.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2652abfaee8d05.jpg,25.5429,-103.451,8,13050
719,Casa en Venta en Villa de las Palmas,1945000,3,174,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-villa-de-las-palmas-262.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3f966b14604749.jpg,25.5429,-103.451,8,11178.2
720,Casa en Venta en Villa de las Palmas,1960000,3,247,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-villa-de-las-palmas-269.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1057a10fffc45d.jpg,25.5429,-103.451,8,7935.22
721,Casa en Venta en San Marino,2000000,3,134,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-san-marino-59.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d5504baa7a75d9.jpg,25.5429,-103.451,8,14925.4
722,Casa en Venta en Villa de las Palmas,2400000,3,216,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-villa-de-las-palmas-270.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/144c0ce0d317af.jpg,25.5429,-103.451,8,11111.1
723,"CASA EN VENTA EN HACIENDA SAN JOSE, TORREON",3150000,3,280,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-hacienda-san-jose-torreon-39.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/df893fbc8e4ea2.jpg,25.5429,-103.451,8,11250
724,Casa - Fraccionamiento Hacienda Santa Maria,650000,3,87,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-fraccionamiento-hacienda-santa-maria.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c0c64b6491b7e9.jpg,25.5429,-103.451,8,7471.26
725,CASA EN VENTA EN PUERTA DE HIERRO,1350000,3,114,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-puerta-de-hierro-69.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/212bb4e2c99f2b.jpg,25.5429,-103.451,8,11842.1
726,Casa en Venta en Torreon Centro,1950000,4,204,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-torreon-centro-52.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6983bbeeeefec3.jpg,25.5429,-103.451,8,9558.82
727,"Casa en Venta, Torreon, Coahuila de Zaragoza",1100000,5,300,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-torreon-coahuila-de-zaragoza-126.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/afd7b3a6ff04a4.jpg,25.5429,-103.451,8,3666.67
728,"CASA EN VENTA, FRACC. LAGOS, TORREON, COAH",600000,2,80,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-fracc-lagos-torreon-coah.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8e2133d0fa3cb2.jpg,25.5429,-103.451,8,7500
729,"CASA EN VENTA EN VALLE DE LOS ALMENDROS, TORREON",1731000,3,132,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-valle-de-los-almendros-torreon-4.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/fa4337f6f09960.jpg,25.5429,-103.451,8,13113.6
730,Casa en Venta en Fracc. Hacienda San Jose,3800000,3,288,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-fracc-hacienda-san-jose-17.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/10f41960966322.jpg,25.5429,-103.451,8,13194.4
731,CASA EN VENTA EN PUERTA DE HIERRO,1550000,3,154,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-puerta-de-hierro-70.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e85ec3cc2351e9.jpg,25.5429,-103.451,8,10064.9
732,"CASA EN VENTA EN LAS ACACIAS, TORREON",6500000,4,370,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-las-acacias-torreon-3.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e776ad879036e4.jpg,25.5429,-103.451,8,17567.6
733,Casa en Venta en Villa de las Palmas,1980000,4,220,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-villa-de-las-palmas-167.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/903319a5977c13.jpg,25.5429,-103.451,8,9000
734,CASA EN VENTA EN TORREON CENTRO,1950000,3,260,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-torreon-centro-75.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/938e2337fc19bc.jpg,25.5429,-103.451,8,7500
735,"Casa en Venta, Torreon, Coahuila de Zaragoza",1245000,3,140,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-torreon-coahuila-de-zaragoza-91.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9c259cfe349858.jpg,25.5429,-103.451,8,8892.86
736,Casa en Venta en Residencial Andes,1750000,2,141,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-residencial-andes.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b4ca6f911fa3b2.jpg,25.5429,-103.451,8,12411.3
737,CASA EN VENTA VALLE DE LOS ALMENDROS TORREON,1509000,3,104,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-valle-de-los-almendros-torreon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ca456eefe861da.jpg,25.5429,-103.451,8,14509.6
738,"CASA EN VENTA, EN KALIA TORREON",1127000,3,117,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-kalia-torreon-3.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ff1b9d2b1a2007.jpg,25.5429,-103.451,8,9632.48
739,"Casa en Venta, Torreon, Coahuila de Zaragoza",1122000,3,117,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-torreon-coahuila-de-zaragoza-650.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/bd7f706604b5b8.jpg,25.5429,-103.451,8,9589.74
740,Casa en Venta en Torreon Centro,1950000,4,300,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-torreon-centro-95.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ad59d151b6f2bf.jpg,25.5429,-103.451,8,6500
741,"CASA EN VENTA EN RESIDENCIAL DEL VALLE, TORREON",925000,3,134,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-residencial-del-valle-torreon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2f7223c449815d.jpg,25.5429,-103.451,8,6902.98
742,Casa - Torreon,900000,2,140,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-torreon-22.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/453dab2e1da9d8.jpg,25.5429,-103.451,8,6428.57
743,Casa en Venta en Torreon Centro,1950000,3,313,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-torreon-centro-69.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c4948c3082f1f0.jpg,25.5429,-103.451,8,6230.03
744,"Casa de un piso en Venta en el centro de Torreon, Coahuila.",1050000,3,110,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-de-un-piso-en-venta-en-el-centro-de-torreon-coahuila.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3c195ef52897a4.jpg,25.5429,-103.451,8,9545.45
745,Casa en Venta en Torreon Centro,1900000,4,300,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-torreon-centro-83.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/25aaf0cc095808.jpg,25.5429,-103.451,8,6333.33
746,Casa en Venta en Privada Mollar,1509000,3,104,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-privada-mollar-4.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/68690370a11ab2.jpg,25.5429,-103.451,8,14509.6
747,Casa - Torreon Centro,1250000,5,270,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-torreon-centro.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b6a856ebd8d251.jpg,25.5429,-103.451,8,4629.63
748,"VENTA CASA EN TORREON, COAHUILA. FRACC. PUNTA DIAMANTE.",1100000,3,200,"Torreon Centro, Torreon",https://www.lamudi.com.mx/venta-casa-en-torreon-coahuila-fracc-punta-diamante.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b9f5d5bd1ab4b9.jpg,25.5429,-103.451,8,5500
749,Casa en Venta en Privada Mollar,1673000,3,132,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-privada-mollar-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b11971e9e3a831.jpg,25.5429,-103.451,8,12674.2
750,Casa en Venta en Fracc. Alebrijes,1350000,3,127,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-fracc-alebrijes-9.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1246f02546270a.jpg,25.5429,-103.451,8,10629.9
751,"CASA EN VENTA EN FRACCIONAMIENTO AREZZO, TORREON",1035000,3,152,"Torreon Centro, Torreon",https://www.lamudi.com.mx/casa-en-venta-en-fraccionamiento-arezzo-torreon-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6a60121a46099e.jpg,25.5429,-103.451,8,6809.21
